  13.20000,  77.10482,  77.13186,  77.08764,  76.91774,  76.89001
  13.30000,  77.10517,  77.13217,  77.08787,  76.91717,  76.88941
  13.40000,  77.10552,  77.13248,  77.08810,  76.91660,  76.88880
  13.50000,  77.10587,  77.13279,  77.08832,  76.91604,  76.88820
  13.60000,  77.10621,  77.13311,  77.08855,  76.91548,  76.88760
  13.70000,  77.10656,  77.13343,  77.08878,  76.91492,  76.88700
  13.80000,  77.10690,  77.13376,  77.08900,  76.91436,  76.88641
  13.90000,  77.10724,  77.13409,  77.08923,  76.91380,  76.88581
  14.00000,  77.10758,  77.13442,  77.08945,  76.91324,  76.88522
  14.10000,  77.10793,  77.13477,  77.08968,  76.91269,  76.88462
  14.20000,  77.10827,  77.13511,  77.08990,  76.91213,  76.88403
  14.30000,  77.10861,  77.13546,  77.09013,  76.91158,  76.88345
  14.40000,  77.10895,  77.13582,  77.09036,  76.91103,  76.88286
  14.50000,  77.10930,  77.13618,  77.09059,  76.91048,  76.88227
  14.60000,  77.10964,  77.13655,  77.09082,  76.90993,  76.88169
  14.70000,  77.10999,  77.13692,  77.09105,  76.90939,  76.88110
  14.80000,  77.11033,  77.13730,  77.09129,  76.90884,  76.88052
  14.90000,  77.11068,  77.13769,  77.09153,  76.90830,  76.87994
  15.00000,  77.11103,  77.13809,  77.09176,  76.90775,  76.87936
  15.10000,  77.11139,  77.13849,  77.09201,  76.90721,  76.87879
  15.20000,  77.11174,  77.13889,  77.09225,  76.90667,  76.87821
  15.30000,  77.11210,  77.13931,  77.09250,  76.90613,  76.87764
  15.40000,  77.11246,  77.13973,  77.09275,  76.90560,  76.87707
  15.50000,  77.11282,  77.14016,  77.09300,  76.90506,  76.87649
  15.60000,  77.11319,  77.14060,  77.09326,  76.90453,  76.87592
  15.70000,  77.11356,  77.14104,  77.09352,  76.90400,  76.87536
  15.80000,  77.11394,  77.14150,  77.09379,  76.90347,  76.87479
  15.90000,  77.11431,  77.14196,  77.09406,  76.90294,  76.87423
  16.00000,  77.11470,  77.14243,  77.09433,  76.90241,  76.87366
  16.10000,  77.11508,  77.14291,  77.09461,  76.90188,  76.87310
  16.20000,  77.11547,  77.14339,  77.09489,  76.90136,  76.87254
  16.30000,  77.11587,  77.14389,  77.09518,  76.90083,  76.87198
  16.40000,  77.11627,  77.14439,  77.09547,  76.90031,  76.87142
  16.50000,  77.11667,  77.14490,  77.09577,  76.89979,  76.87087
  16.60000,  77.11708,  77.14542,  77.09607,  76.89927,  76.87031
  16.70000,  77.11750,  77.14595,  77.09637,  76.89876,  76.86976
  16.80000,  77.11792,  77.14649,  77.09669,  76.89824,  76.86921
  16.90000,  77.11834,  77.14703,  77.09700,  76.89773,  76.86866
  17.00000,  77.11877,  77.14759,  77.09733,  76.89722,  76.86811
  17.10000,  77.11921,  77.14815,  77.09766,  76.89671,  76.86756
  17.20000,  77.11965,  77.14873,  77.09799,  76.89620,  76.86702
  17.30000,  77.12010,  77.14931,  77.09833,  76.89569,  76.86647
  17.40000,  77.12056,  77.14990,  77.09868,  76.89518,  76.86593
  17.50000,  77.12102,  77.15050,  77.09904,  76.89468,  76.86539
  17.60000,  77.12149,  77.15111,  77.09940,  76.89418,  76.86485
  17.70000,  77.12197,  77.15172,  77.09976,  76.89368,  76.86431
  17.80000,  77.12245,  77.15235,  77.10014,  76.89318,  76.86378
  17.90000,  77.12294,  77.15299,  77.10051,  76.89268,  76.86324
  18.00000,  77.12343,  77.15363,  77.10090,  76.89219,  76.86271
  18.10000,  77.12394,  77.15428,  77.10129,  76.89169,  76.86218
  18.20000,  77.12445,  77.15494,  77.10169,  76.89120,  76.86165
  18.30000,  77.12496,  77.15562,  77.10210,  76.89071,  76.86112
  18.40000,  77.12549,  77.15630,  77.10251,  76.89022,  76.86059
  18.50000,  77.12602,  77.15698,  77.10293,  76.88974,  76.86007
  18.60000,  77.12656,  77.15768,  77.10336,  76.88925,  76.85954
  18.70000,  77.12711,  77.15839,  77.10380,  76.88877,  76.85902
  18.80000,  77.12766,  77.15910,  77.10424,  76.88829,  76.85850
  18.90000,  77.12822,  77.15982,  77.10469,  76.88781,  76.85798
  19.00000,  77.12879,  77.16055,  77.10514,  76.88733,  76.85747
  19.10000,  77.12937,  77.16129,  77.10560,  76.88686,  76.85695
  19.20000,  77.12995,  77.16204,  77.10607,  76.88638,  76.85644
  19.30000,  77.13054,  77.16279,  77.10655,  76.88591,  76.85593
  19.40000,  77.13114,  77.16355,  77.10704,  76.88544,  76.85542
  19.50000,  77.13175,  77.16432,  77.10753,  76.88497,  76.85491
  19.60000,  77.13236,  77.16510,  77.10803,  76.88451,  76.85440
  19.70000,  77.13299,  77.16588,  77.10853,  76.88404,  76.85390
  19.80000,  77.13362,  77.16668,  77.10905,  76.88358,  76.85339
  19.90000,  77.13425,  77.16748,  77.10957,  76.88312,  76.85289
  20.00000,  77.13490,  77.16828,  77.11009,  76.88266,  76.85239
  20.10000,  77.13555,  77.16910,  77.11063,  76.88221,  76.85189
  20.20000,  77.13621,  77.16992,  77.11117,  76.88175,  76.85140
  20.30000,  77.13688,  77.17074,  77.11172,  76.88130,  76.85090
  20.40000,  77.13756,  77.17157,  77.11227,  76.88085,  76.85041
  20.50000,  77.13824,  77.17241,  77.11283,  76.88040,  76.84992
  20.60000,  77.13893,  77.17326,  77.11340,  76.87995,  76.84943
  20.70000,  77.13962,  77.17411,  77.11398,  76.87951,  76.84894
  20.80000,  77.14033,  77.17496,  77.11456,  76.87907,  76.84845
  20.90000,  77.14104,  77.17582,  77.11515,  76.87863,  76.84797
  21.00000,  77.14176,  77.17669,  77.11574,  76.87819,  76.84749
  21.10000,  77.14248,  77.17756,  77.11634,  76.87775,  76.84701
  21.20000,  77.14321,  77.17844,  77.11695,  76.87732,  76.84653
  21.30000,  77.14395,  77.17932,  77.11756,  76.87689,  76.84605
  21.40000,  77.14470,  77.18020,  77.11818,  76.87646,  76.84558
